,type,title,fuction,img,url
2152,들깨,대실,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvZspyw8XKoX7Xs2o3F@HvKc3fCBe83GYJtr@G9Xgc/x4!, 
2153,장류용콩,일미,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvwqZhWlNUH6yT5fhopLxGks3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=iYMFZVVeAfERSkpMeHSLPfLkKrXSmuVzEKyBPQTiTYRWwvKFjsJlCvAkFtiMYNheiZHoWSjhMaqepdfxzcDdwMGqRqeVdEvTcLwf
2154,단옥수수,금단옥,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvHnEHQ@1KTxGbPyku1xWYsM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=YYbjJDyLJErLwZxniSfxFOvfNTESMPlKTKzrecQFMKHZCIUzvqrHrjVMSHyLzvSuRkgOCFOXaycvwoNewaPjmLTarQSgtTEoQkiz
2155,일반고구마,자미,"가공적성, 건강기능성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvRmGJP2npOBL1qCkY09Q7s83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ljvNNaBIwmlhAubOVeAJApIuyZVvPUjdeYvNqAngclGcapqufGnEGBVZxHYOGZmvHIYPNdAzllwQYamvELbxNkrJkoaJucpjasvY
2156,콩나물콩,팔도,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvW2apkqtnyFHqDMEmw0MqK83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=HqNgEbGTGvloxNNfSpYsyjSdaHcjKzrnQsYbBPxMAehBkmaEXHHWBFUeLmuGuxqJqfufNzIUMrFUpBYciKhNrZfCaMuyfwMLTcfQ
2157,일반고구마,신황미,건강기능성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvFn6CGyDa2QTSoS2LRQa6FM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=gSkfhDCkrknhAvsijTudQLLkqpaIJnwfcifXyxWcrORTwtufwVMPJFyWGHrxtHsnXduqzJyjQDdkvBrPPtJbmtnjeXYrlTUuqZWv
2158,일반고구마,진홍미,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv6uWqXSG7PCvM4RL5PMxq6c3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ZvDNVpEoWjCbkyHxQSllZRRrGKgohKZSSxbKnJHXxVtowkoyzfrIkQbRnwibZrkbOKYKyhrDbipnGOybmnaZpRpwUylusLIFBjmi
2159,콩,선흑,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv2ReyQTk1ldNE30cRr3WtQ83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=WzbdhuEEgUBHGjftOgTSDCuowJRZHkoaQNOxAiqDzXTaTbzXhLmAlyNKVMkLuNKBTrUzpDEWdGfRTRjSeqQiMiWOsZIekuYTjfAi
2160,백합(나리),사비,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvCULP@dXn9Dx8dZFKEhEqDM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=hDRPiDOkYaHYWBLYoamdYKjggavceNNLJtzsTevggXGbUdAYUdTmojeXZlKLGxldOTjSmLjtEAtkgyfHudGQdEhtfUNWdXncSrrg
2161,백합(나리),혜화,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv/piaEbdd5oxyol@kahjMuM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=HgYsjBljYsmNcrCvUrGrxFvKoESOJOhYVRKtOOMQpbHWnRRvENntSrvbShIPqZrCPtCmlBtdVBGrfXCWehLMBIsreFqgzspKnSXf
2162,복숭아,진미(Jinmi),식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvRR1yrcKzNwDhIZSxg5XcRs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=qezhCKgPGaHuQLKkJaCJNMtdEoKkOIesQVuLcYeKBNTjkXZJoAjwSRxNXLqFebsCZMQTMRAopYDiBKZhZGFjpzwLhjtalLYkokVD
2163,스프레이,기백,착화성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvmDGZ0k4jSNmpuD3cFYK2YM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=UEYKyraboJPgopszLhfoWOeUTduNbXMTQQhJXBCEUmfCBluWaaVypsvHXnxPJNQBiCxflHbfrTQoueojxHSnhJvJTRSZRdPOQqJc
2164,스프레이,금수,착화성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvB1o2QT8dr@tULpEFn5Gee83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=XMltUAWsIchxUQhuwpULwCCGhswNwBqUkPCXkkLXcRmbaTKhzAlFcbPQNpYKPjywzroGQQaYGmIQLIcoUFdmwBXjKgfZrYlqbCZl
2165,포도,탐나라(Tamnara),식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvG@WKjbpDgVYZh@V5c83yEs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=FlXGDlAhsnyexvcSqJvIOZDSdMjHsgOfiISrccZAaIZnZySoKIongvfeKMRlXuZOjPfTOSijVDLtrlAKaACkQXjDfsOECpUvpGhI
2166,배,조생황금,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvrRR10OhNkR2bOd8@xIlIJc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=YBZtNJoGTKTRgpeBuJpTmkdYThGpwKFYqYkkezMOhreCHrbnlxxocPBZFrRwiOBpyuEAORHwFlFXZyKBuJDsHfmYqAZcHCsKExQk
2167,백합(나리),예지,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvQzFRBTUWtcfwKB0E0tywcM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ueYBslNVXmBnqCILtZJHDrteYsZjBHFBxNmmkmyLGOlDdrUTYFVwrjddqKOlzLJiRKcaEYYPixrDNMxRuMniuNQZMVrqNDdgBHFs
2168,이탈리안라이그라스,화산101호,"중만생, 내도복, 품엽성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvt4ZHqu6itNt7gxoa01jLg83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ZSNPeqowFgFFvAkavQguWVFbqrJabTEmZRNmPhrtgktIYgptflkXzOHOXSzxAWoOPmasnfQczLmUWdkHVHHmzcxxIJgEDkpZNzIC
2169,맥주보리,단원,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvUPhu0gJRUHb6Txi0RTgor83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ttNCKFyxcdRdNWDLZPBpmJNSGYbPvGQurxELqwLXGrExSHmzwrnyOoWBKitSYPhTLztENRywjjoYzNjcrQYRJTvWUtXnpeuaHjUt
2170,일반벼,상미,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvCOcyTYlXukE@YHPb6f6eFs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=jJESfJyPpKYcgFqeZMoqOtQCjmSFjbmAMzSiTbagbDmWohellUKXeCNkowMnbQlhyPQtnmIPjnAxXDhYLUFVJBePgmXYfNUSqxgD
2171,일반벼,농호,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv2MUCYynVvbwzoUg08@wVec3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=oxoZSSpndyJTZANEMALYWOdbUexaHaiPRXrWmguipIMDSfCOZczuFXhxnBjQxNCPzEllrGESvusWYjknWFEYzJWiCDiSDRdWcVbe
2172,스프레이,달마,신장성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvrcKXwRxb2yxEjiAdPh/qB83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=qrJarbWfydsJDMSNpYCntKeEuMBoVcAqgCSJaiaoRzJmJAAYhOjeZMqOetgWCkAJyNmoZOolcQSNrWwfdhYAdoNETejpqmmlngck
2173,백합(나리),소호,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvWVbTvkjktCZ43wSaBptg0c3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=OooZFWOBNWRXXwdBxfbuDQAlxrnxypIoPAkYfBhlJWVOgIqpSmiWBEvddGeabxrKwVTelTnaMicKPMLLHhHCuNAnmbWQCQqgjcXW
2174,참깨,성분깨,"건강기능성, 다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvcRpG5XbWy0gI1CRBifI3qM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=fQiJhjNYcethGYcRDBXKDiWcNiEZdhJzsduMlTYKiHcqilDEFWsxVaovUuDNQhjwUcZKWzBtNIzMbypifSMxuYMfGiRjgvROfGiI
2175,참깨,만금깨,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv7Mt5veupErDTfETziQnrds3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=uRRoCbDyNPZyMaHXdovZibHqYclFuYXgSvDnEGDAzCIymDyPYOEqFZwGUVlaDGfWmwrUqnWwAKpXlzTwdHVSREbxuujEqekYjNxb
2176,일반벼,운두,"내도복성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvncEzep9VAqIrZ8THB8xko83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ahjwlLPiLMFJeyjecTiUqWgxXPvVjmNaIsBbZxaqGzaTdipCjGMcSJCXNZuOMFSfNdszWXKBkaiSFuNSOqYtCwdWMyeePihfcIKN
2177,일반벼,호안,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv9bIDp57mV34L@utlwGcqHs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=eTMBrCrBMuSEMCfqHvpnIMaBCEkTTaYpbWpELxuaWEddxoMHlEjtdYRqKnhKXLpkhimRUJnbObBfOqYQuKJvpUsIiEiagktOMREC
2178,일반벼,화봉,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvf119lVYSqtY6wsoT3XJ/lc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=KdpAAFCAHnGjNuaqXyaOWvQhXqzXnfAhAEBVFyctGplpaAnkVISaWsWLcrgIPbuvKtmzctUIffANIzcVJlcufsoEyASsvUeOSQmg
2179,통일형벼,안다(Anda),"가공적성, 다수량성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvjFYjzFGSVbw2JdG@2su2ds3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=asbhpAhRwlbVMhBPZVWjCwidnebkPxwyNXrhrCLIsKpyYvCoGdbZTqrgwJqOLfGIqnVFOUnsEfQRRFMAnUaxWmdhcKfGzCrFAjhO
2180,일반벼,수라(Sura),식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvk6@7DZL5d@ahz4ZBsHTeF83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=MVJlrKnVfcrLNXTIphvgDmUNxdClRQuxnyUprQpjNmqeHRtmVmkpXhQwWXPTTFvRGvgMISAqxoFANzHZmEUYiEHjoHQydGyjMjQE
2181,글라디올러스,아리랑,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvIv9aqq1sXPwz7Xx0M7XVcM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=TTatNRnEyJxCwRfuBxNulNxHNtejfgvelYhbpYUcjDNFlfFYvsSrcgMhScEafyWoeWvPjcmVUgoeOQtJUrpmVACEaJPYOueUlamz
2182,글라디올러스,앙콜,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvIELJrEvSwO1z4VFAJSI1pc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=nOCKyZfZIvAUIuqnBpKFmYSfHbRJdxiCmLbeuUrusPPzJuggkXgmDTuJfUFeGUSPFcHxxYcorOTMisMUehZZhgRrnPDRuzwhvKha
2183,글라디올러스,코랄,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvXXI/aZ8Lw9fu3fvJud1C/s3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=AInXlTuJgFQTBvOJbWtUMJXhruxxPrUYUnLuVHArphNfnpwumYxAodTsJRPZtjGvEXBZGYjGraUYYQVIVxbhqLcHeXZBiyqSSSlY
2184,비모란,곤지,"재배안정성, 증식력",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvJrTVxGvWxCFHd4lDTH1gNs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=wGzNSutUStuPbksuskWEJoUbgAdnTINCWHCGoEwLEVnWkImNxnxMzCyDtoQUCVoAOsrMyPKYXYrLanjaHuwGiitQBkuHODTOXAzk
2185,비모란,청실,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvHAQpoezV09X49Mk/@yt8Lc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=FCCwTSDxvOSdDmAeEPlWwMBCdXMeosZGZKDVrmwrBIVztYSAgHwtPofHMfCKWpmMHbXwrtKWsAyUcuhdhKwOnxRyucXpWKHwjwoC
2186,비모란,홍실,"재배안정성, 증식력",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv6yk/k@uL8WmLbraMTcjANc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=SLhRIUmNZEfhDCJPgaVognFaocDXseqCiAgAMYukkQZzXfYDnVCYMvhdXjXmWZZJeCUGLdWNUDfXPbqYuZeUmjYPfbadoSelcerH
2187,비모란,홍월,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvq8fxIPhtH4uzLylmvxEbds3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ZkEiIBkPxmdamGFqjSmwSZkOAFZABvHwbGdpwMsJppatnIHniCxBcvCcSdDGpWfesTohzPpbncEpRqtoBWlUYrhEMwvQiZBzvgRn
2188,비모란,연지,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvdUFNOP3tvu7H8QjBaAdYxM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=PdvxcueeKJcjcJNHbjgVQxbtQySEUyBpOklMWjDNcetRihOtPtKFgujXlDKptnxzcbmtKqHdsYymcEjkxGUaybQXMAqPiVQyrcuk
2189,일반벼,광안(Gwangan),식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvQJe10BHK8DJPsNlDtE0rpM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=PyBJEvJZThkcPRaRYRnsAklsFQiilHGbScTVudBlXGhROtNscMQdbQVBrxNSvlKUIHSSeVLQbqhvObokKuQLgkzakmzrQmCSaBjv
2190,특수미,동진찰,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvAIurvAGT5hzOExM7joZk6s3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=qOpsdoPUdQmvXDQkvdvmYEPyIEPiQBZhXZbziozGLbvNdzLGInwzyBHBWeMyMaueWadZHRvHgxRJtiWGrdqmKMTqjvARlSzlYKjS
2191,특수미,미향,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvn/Xsi2TlpvpWyF/6sa87883fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=tehzgMFiCaxPJfpaZOlTIhqhhefjSrypdhiEWrrbuGFyruoaguOppEQjjfIwDAkIFIslQuLGkZrTrhDrQEWeyxRyzdAHegvRTtfd
2192,일반벼,인월,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv9udSRHkPZHBcUF@UJnxGWs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=yZyjujInasNsKpZiKzGqoSmXzVyefgMlCVvVUMPwjIjXnfHGWUbfikYnJSnyraRWOQzpQDxpkbBCOJZdDDTGvYgMfGfNZuvPHiAI
2193,일반벼,원황,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvGxbUYsiIZzdLDgQnZvU0cs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=JKRIeedrBzRBykTiBcXmLnPxHLylSdRqZQIQDGNTxYjawAZWlestuRuJvnvaGuswBufwjKiOuYYZiKQOmaWIoGhEefSDAWSUCjAx
2194,일반벼,만안,소득작물후작,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvkB3m76fSMldrCPqDVPzEg83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=aoKznJzbOocEtlLZiEIXuCHwYBWuMbEqMZlRfnPDcZgsbfeeWnGBKiOPvWuawzIHlmVNKPKgPGlAowDBflLaoZYhvESezcWWzeQS
2195,장류용콩,송학,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvhz2YoYVFvvct@ym6VHtT/M3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VBVdNIcphrNSuiXPnAsJypBthIBsxJCkVUBhNWqoyvmrmzWLEIJTOakXJNYZztLcHskNIvpPyoLxRcBCDMmVZgbfrSOhJfwOBqnw
2196,콩,소담,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvO2/SHSvPlf7kAWV/GwhyHc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=BBDxduEeKhWjjiOApRcfEVLfNZflVVonMQsOlYPXiodrjdYwhgkQqeZyBICwYiTetMxXYBJiGzslONkBZsmISBbAIwLzbLUrrEAM
2197,장류용콩,새올,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvP9NNfc7ugEJCdnwqHrNHxs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=qAqjLkPPEuciGltvJlOHwMwMxOyHnHRGPdNxovMOxjYdHyAZxfEYKqSkYlpSHpwyiYnLznnZWLdbAfxXrUThzRHGavHbNsczGLTS
2198,콩나물콩,소명,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvwkLTMMYLRArmT/@m71KPPM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=bCzBEYffiGtMJTgxErkNQSApyTzckQFmfNQYHSjOacbECgMJsGeHKMayGAjmBrKRTovgvCrHHLhsugVmoaBLlyrXOfuNejWvEQuR
